date,open,high,low,close,volume,asset_id
2021-01-12,1.2161602973937988,1.217848777770996,1.213886857032776,1.2160701751708984,0.0,6
2021-01-12,1.3525760173797607,1.3635681867599487,1.3507671356201172,1.3524113893508911,0.0,7
2021-01-12,3.575999975204468,3.634999990463257,3.575999975204468,3.6050000190734863,603.0,8
2021-01-12,1849.0,1859.699951171875,1839.4000244140625,1842.9000244140625,176.0,9
2021-01-12,52.18000030517578,53.45000076293945,52.06999969482422,53.209999084472656,400200.0,10
2021-01-12,25.13999938964844,25.38500022888184,25.104999542236328,25.38400077819824,90.0,11
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,127.99142456054688,88636800.0,0
2021-01-13,14639.8,14653.35,14435.7,14564.85,874000.0,1
2021-01-13,13.452173000473788,13.586794680594949,13.347467883268544,13.49380588531494,210028000.0,2
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500.0,3
2021-01-13,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979.0,4
2021-01-13,0.0639586523175239,0.0642097294330596,0.0637373030185699,0.0639611110091209,0.0,5
2021-01-13,1.2209266424179075,1.2224938869476318,1.2155394554138184,1.220889449119568,0.0,6
2021-01-13,1.3668895959854126,1.3699944019317627,1.3622493743896484,1.3670539855957031,0.0,7
2021-01-13,3.635499954223633,3.63700008392334,3.611500024795532,3.617000102996826,618.0,8
2021-01-13,1858.0,1858.5999755859373,1853.5999755859373,1853.5999755859373,189.0,9
2021-01-13,53.310001373291016,53.93000030517578,52.58000183105469,52.90999984741211,429898.0,10
2021-01-13,25.545000076293945,25.545000076293945,25.5,25.520000457763672,211.0,11
2021-01-14,130.8000030517578,131.0,128.75999450683594,126.05529022216795,90221800.0,0
2021-01-14,14550.05,14617.8,14471.5,14595.6,620200.0,1
2021-01-14,13.536931064909217,13.561611414349295,13.143537592713155,13.16323184967041,283120000.0,2
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900.0,3
2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,63615990033.0,4
2021-01-14,0.0639881268143653,0.0642559081315994,0.0637126788496971,0.0639856681227684,0.0,5
2021-01-14,1.2161750793457031,1.217285394668579,1.2113136053085327,1.2162491083145142,0.0,6
2021-01-14,1.3647218942642212,1.3693190813064575,1.3617299795150757,1.364926815032959,0.0,7
2021-01-14,3.611999988555908,3.6679999828338623,3.611999988555908,3.6679999828338623,672.0,8
2021-01-14,1836.699951171875,1850.699951171875,1836.699951171875,1850.300048828125,149.0,9
2021-01-14,52.84000015258789,53.75,52.2400016784668,53.56999969482422,390087.0,10
2021-01-14,25.746000289916992,25.746000289916992,25.746000289916992,25.746000289916992,66.0,11
2021-01-15,128.77999877929688,130.22000122070312,127.0,124.32449340820312,111598500.0,0
2021-01-15,14594.35,14617.45,14357.85,14433.7,789600.0,1
2021-01-15,13.190901109836286,13.287878352200163,12.81246599929019,12.823434829711914,277780000.0,2
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.3866577148437,116332800.0,3
2021-01-15,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881.0,4
2021-01-15,0.0639754384756088,0.0643600448966026,0.0639123991131782,0.0639436990022659,0.0,5
2021-01-15,1.2153000831604004,1.2162491083145142,1.208473801612854,1.2151259183883667,0.0,6
2021-01-15,1.3683634996414185,1.3697879314422607,1.3574045896530151,1.3683634996414185,0.0,7
2021-01-15,3.628999948501587,3.631500005722046,3.5964999198913574,3.6029999256134033,817.0,8
2021-01-15,1829.4000244140625,1829.4000244140625,1825.0,1829.300048828125,31.0,9
2021-01-15,53.79999923706055,53.83000183105469,51.83000183105469,52.36000061035156,165668.0,10
2021-01-15,25.43000030517578,25.46999931335449,24.825000762939453,24.825000762939453,88.0,11
2021-01-16,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875.0,4
2021-01-17,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336.0,4
2021-01-18,14453.3,14459.15,14222.8,14281.3,762000.0,1
2021-01-18,35792.23828125,37299.28515625,34883.84375,36630.07421875,49511702429.0,4
2021-01-18,0.0640632659196853,0.0641492679715156,0.0636165291070938,0.0640706941485405,0.0,5
2021-01-18,1.206723928451538,1.2086198329925537,1.205545425415039,1.2068113088607788,0.0,6
2021-01-18,1.3574230670928955,1.358991026878357,1.352100491523743,1.357533574104309,0.0,7
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140624,124.99921417236328,90757300.0,0
2021-01-19,14371.65,14546.05,14350.85,14521.15,546100.0,1
2021-01-19,12.97974631151567,13.05727847139922,12.807979582435896,12.98872184753418,226188000.0,2
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000.0,3
2021-01-19,36642.234375,37755.890625,36069.8046875,36069.8046875,57244195486.0,4
2021-01-19,0.063817024230957,0.0641662254929542,0.063596561551094,0.0638202801346778,0.0,5
2021-01-19,1.2078461647033691,1.2144912481307983,1.2078461647033691,1.207729458808899,0.0,6
2021-01-19,1.3582526445388794,1.3627877235412598,1.3582526445388794,1.3581236600875854,0.0,7
2021-01-19,3.619999885559082,3.640000104904175,3.615999937057495,3.635999917984009,711.0,8
2021-01-19,1802.0,1842.9000244140625,1802.0,1839.5,13.0,9
2021-01-19,52.0,53.130001068115234,51.7599983215332,52.97999954223633,125964.0,10
2021-01-19,24.915000915527344,25.27899932861328,24.915000915527344,25.27899932861328,4.0,11
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,129.1061553955078,104319500.0,0
2021-01-20,14538.3,14666.45,14517.55,14644.7,623100.0,1
2021-01-20,13.074980630078048,13.392837146187576,13.020135512164993,13.328269004821776,258572000.0,2
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.4833374023437,76997700.0,3
2021-01-20,36050.11328125,36378.328125,33570.4765625,35547.75,66834573161.0,4
2021-01-20,0.063773475587368,0.0639386177062988,0.0635026395320892,0.0637451410293579,0.0,5
2021-01-20,1.2139458656311035,1.2160005569458008,1.207773208618164,1.213886857032776,0.0,6
2021-01-20,1.364498496055603,1.3714599609375,1.362416386604309,1.3644241094589231,0.0,7
2021-01-20,3.638999938964844,3.6545000076293945,3.638999938964844,3.6475000381469727,601.0,8
2021-01-20,1847.800048828125,1866.5999755859373,1844.4000244140625,1865.9000244140625,16.0,9
2021-01-20,53.130001068115234,53.790000915527344,53.04999923706055,53.2400016784668,400301.0,10
2021-01-20,25.424999237060547,25.733999252319336,25.415000915527344,25.733999252319336,151.0,11
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,133.83901977539062,120150900.0,0
2021-01-21,14730.95,14753.55,14517.25,14590.35,704600.0,1
2021-01-21,13.380871079540578,13.959992973771396,13.215835495319384,13.828612327575684,337780000.0,2
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300.0,3
2021-01-21,35549.3984375,35552.6796875,30250.75,30825.69921875,75643067688.0,4
2021-01-21,0.063636302947998,0.0641332268714904,0.0634992942214012,0.0636367127299308,0.0,5
2021-01-21,1.211533784866333,1.2171964645385742,1.2109909057617188,1.2115631103515625,0.0,6
2021-01-21,1.3666616678237915,1.374532699584961,1.3660643100738523,1.3668484687805176,0.0,7
2021-01-21,3.658999919891357,3.658999919891357,3.6440000534057617,3.6554999351501465,770.0,8
2021-01-21,1865.300048828125,1868.0,1865.300048828125,1865.300048828125,6.0,9
2021-01-21,52.93000030517578,53.40999984741211,52.75,53.130001068115234,352397.0,10
2021-01-21,25.82200050354004,25.82200050354004,25.82200050354004,25.82200050354004,0.0,11
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,135.99029541015625,114459400.0,0
2021-01-22,14583.4,14619.9,14357.75,14371.9,776800.0,1
2021-01-22,13.701468596467407,13.802933631043508,13.589034728801968,13.67404556274414,246820000.0,2
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.2133178710937,60199500.0,3
2021-01-22,30817.625,33811.8515625,28953.373046875,33005.76171875,77207272511.0,4
2021-01-22,0.0636857524514198,0.0637328326702117,0.063628613948822,0.0636954829096794,0.0,5
2021-01-22,1.2166190147399902,1.2188003063201904,1.2151997089385986,1.2166293859481812,0.0,6
2021-01-22,1.373041749000549,1.3737396001815796,1.363716959953308,1.3729474544525146,0.0,7
2021-01-22,3.575000047683716,3.635499954223633,3.57450008392334,3.635499954223633,607.0,8
2021-01-22,1854.9000244140625,1855.699951171875,1852.699951171875,1855.699951171875,8.0,9
2021-01-22,53.09999847412109,53.15999984741211,51.43999862670898,52.27000045776367,437484.0,10
2021-01-22,25.52400016784668,25.540000915527344,25.52400016784668,25.52400016784668,10.0,11
2021-01-23,32985.7578125,33360.9765625,31493.16015625,32067.642578125,48354737975.0,4
2021-01-24,32064.376953125,32944.0078125,31106.685546875,32289.37890625,48643830599.0,4
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,139.75503540039062,157611700.0,0
2021-01-25,14477.8,14491.1,14218.6,14238.9,618600.0,1
2021-01-25,13.74310221612875,13.789721185785888,13.19938129579068,13.614962577819824,251112000.0,2
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200.0,3
2021-01-25,32285.798828125,34802.7421875,32087.787109375,32366.392578125,59897054838.0,4
2021-01-25,0.0636547207832336,0.0638569593429565,0.063534639775753,0.0636625662446022,0.0,5
2021-01-25,1.2168558835983276,1.218599796295166,1.2117246389389038,1.216944694519043,0.0,6
2021-01-25,1.368719220161438,1.3722879886627195,1.3651131391525269,1.3688204288482666,0.0,7
2021-01-25,3.632999897003174,3.640500068664551,3.611500024795532,3.640500068664551,852.0,8
2021-01-25,1864.699951171875,1864.699951171875,1851.800048828125,1854.9000244140625,26.0,9
2021-01-25,52.16999816894531,52.95000076293945,51.81999969482422,52.77000045776367,349076.0,10
2021-01-25,25.45499992370605,25.45499992370605,25.45499992370605,25.45499992370605,5.0,11
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,139.98973083496094,98390600.0,0
2021-01-26,13.542414547382483,13.606484357318374,13.349955955617846,13.39757251739502,163980000.0,2
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800.0,3
2021-01-26,32358.61328125,32794.55078125,31030.265625,32569.849609375,60255421470.0,4
2021-01-26,0.063768595457077,0.0638630762696266,0.0635044947266578,0.063776321709156,0.0,5
2021-01-26,1.2143291234970093,1.2175003290176392,1.2108443975448608,1.214624047279358,0.0,6
2021-01-26,1.3675587177276611,1.374419331550598,1.36104416847229,1.3678992986679075,0.0,7
2021-01-26,3.628999948501587,3.631999969482422,3.626499891281128,3.628000020980835,736.0,8
2021-01-26,1855.800048828125,1855.800048828125,1850.699951171875,1850.699951171875,59.0,9
2021-01-26,52.90999984741211,53.25,52.290000915527344,52.61000061035156,314538.0,10
2021-01-26,25.52899932861328,25.52899932861328,25.52899932861328,25.52899932861328,92.0,11
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,138.9140625,140843800.0,0
2021-01-27,14237.95,14237.95,13929.3,13967.5,660700.0,1
2021-01-27,13.19289955793835,13.195642241917133,12.75787317030376,12.881525993347168,371272000.0,2
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000.0,3
2021-01-27,32564.029296875,32564.029296875,29367.138671875,30432.546875,62576762015.0,4
2021-01-27,0.0636967048048973,0.0640977099537849,0.0635033473372459,0.0636559873819351,0.0,5
2021-01-27,1.2163230180740356,1.2171372175216677,1.2061998844146729,1.216299295425415,0.0,6
2021-01-27,1.3741737604141235,1.3759889602661133,1.3662322759628296,1.374154806137085,0.0,7
2021-01-27,3.571500062942505,3.571500062942505,3.571500062942505,3.571500062942505,320.0,8
2021-01-27,1844.9000244140625,1844.9000244140625,1844.9000244140625,1844.9000244140625,195540.0,9
2021-01-27,52.7599983215332,53.29999923706055,51.84999847412109,52.84999847412109,442376.0,10
2021-01-27,25.375999450683597,25.375999450683597,25.375999450683597,25.375999450683597,610.0,11
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,134.0541534423828,142621100.0,0
2021-01-28,13810.4,13898.25,13713.25,13817.55,637900.0,1
2021-01-28,12.959805478023087,13.30234235667596,12.924155341787754,13.01440143585205,228316000.0,2
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000.0,3
2021-01-28,30441.041015625,33858.3125,30023.20703125,33466.09765625,76517157706.0,4
2021-01-28,0.063779167830944,0.0638162121176719,0.063712477684021,0.063768595457077,0.0,5
2021-01-28,1.2104778289794922,1.214399814605713,1.2082401514053345,1.2105072736740112,0.0,6
2021-01-28,1.367353081703186,1.3732680082321167,1.3631592988967896,1.3669419288635254,0.0,7
2021-01-28,3.5510001182556152,3.6034998893737793,3.509000062942505,3.5829999446868896,925.0,8
2021-01-28,1843.4000244140625,1862.9000244140625,1831.5,1837.9000244140625,27283.0,9
2021-01-28,52.650001525878906,53.58000183105469,52.040000915527344,52.34000015258789,411406.0,10
2021-01-28,25.084999084472656,27.01000022888184,24.93000030517578,25.90900039672852,508.0,11
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,129.0377197265625,177523800.0,0
2021-01-29,13946.6,13966.85,13596.75,13634.6,753200.0,1
2021-01-29,13.038333242858725,13.29735518427496,12.875291917591868,12.953322410583496,271552000.0,2
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400.0,3
2021-01-29,34318.671875,38406.26171875,32064.814453125,34316.38671875,117894572511.0,4
2021-01-29,0.0637549981474876,0.0642276629805564,0.0636869743466377,0.0637450069189071,0.0,5
2021-01-29,1.212135910987854,1.2157005071640017,1.2095993757247925,1.2120037078857422,0.0,6
2021-01-29,1.3726459741592407,1.375118613243103,1.365877628326416,1.3725008964538574,0.0,7
2021-01-29,3.5815000534057617,3.607500076293945,3.555500030517578,3.573499917984009,550.0,8
2021-01-29,1842.0,1876.0,1838.699951171875,1847.300048828125,1634.0,9
2021-01-29,52.150001525878906,53.25,51.93000030517578,52.20000076293945,410914.0,10
2021-01-29,26.63999938964844,27.575000762939453,26.3700008392334,26.899999618530277,32.0,11
2021-01-30,34295.93359375,34834.70703125,32940.1875,34269.5234375,65141828798.0,4
2021-01-31,34270.87890625,34288.33203125,32270.17578125,33114.359375,52754542671.0,4
2021-02-01,133.75,135.3800048828125,130.92999267578125,131.16949462890625,106239800.0,0
2021-02-01,13758.6,14336.35,13661.75,14281.2,870500.0,1
2021-02-01,13.01664572884835,13.2335355380806,12.866567471839382,13.199880599975586,217204000.0,2
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200.0,3
2021-02-01,33114.578125,34638.21484375,32384.228515625,33537.17578125,61400400660.0,4
2021-02-01,0.0637052208185195,0.0638569593429565,0.0634906589984893,0.0637129321694374,0.0,5
2021-02-01,1.2122827768325806,1.2136069536209106,1.2069132328033447,1.2123857736587524,0.0,6
2021-02-01,1.3698067665100098,1.3756861686706543,1.3658030033111572,1.3697690963745115,0.0,7
2021-02-01,3.566499948501587,3.5934998989105225,3.554500102996826,3.562000036239624,547.0,8
2021-02-01,1866.5999755859373,1871.9000244140625,1850.0,1860.800048828125,1494.0,9
2021-02-01,51.9900016784668,53.7400016784668,51.63999938964844,53.54999923706055,416067.0,10
2021-02-01,28.36000061035156,30.15999984741211,28.299999237060547,29.39800071716309,474.0,11
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,132.0006866455078,83305400.0,0
2021-02-02,14481.1,14731.7,14469.15,14647.85,915000.0,1
2021-02-02,13.361174227396244,13.53393760385628,13.248241100589306,13.518731117248535,220440000.0,2
2021-02-02,281.5599975585937,293.5,280.7333374023437,290.92999267578125,73038600.0,3
2021-02-02,33533.19921875,35896.8828125,33489.21875,35510.2890625,63088585433.0,4
2021-02-02,0.0636879280209541,0.0638618543744087,0.0635002329945564,0.0637186169624328,0.0,5
2021-02-02,1.2067675590515137,1.208795189857483,1.2018364667892456,1.2068694829940796,0.0,6
2021-02-02,1.3675587177276611,1.3709522485733032,1.3613591194152832,1.3678767681121826,0.0,7
2021-02-02,3.52649998664856,3.539499998092652,3.52649998664856,3.5390000343322754,434.0,8
2021-02-02,1859.5999755859373,1861.300048828125,1827.5999755859373,1830.5,1293.0,9
2021-02-02,53.47999954223633,55.2599983215332,53.45000076293945,54.7599983215332,463718.0,10
2021-02-02,28.645000457763672,28.93000030517578,26.38400077819824,26.38400077819824,91.0,11
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,130.97389221191406,89880900.0,0
2021-02-03,14754.9,14868.85,14574.15,14789.95,869500.0,1
2021-02-03,13.59776190815352,13.892683188734136,13.478597798666218,13.492558479309082,245408000.0,2
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500.0,3
2021-02-03,35510.8203125,37480.1875,35443.984375,37472.08984375,61166818159.0,4
2021-02-03,0.0636666938662529,0.0639795288443565,0.0635572075843811,0.0636772364377975,0.0,5
2021-02-03,1.203905463218689,1.204999327659607,1.200494647026062,1.203905463218689,0.0,6
2021-02-03,1.36621356010437,1.3682323694229126,1.3621008396148682,1.3659336566925049,0.0,7
2021-02-03,3.552000045776367,3.5785000324249268,3.552000045776367,3.5785000324249268,312.0,8
2021-02-03,1834.800048828125,1842.4000244140625,1829.800048828125,1832.199951171875,1195.0,9
2021-02-03,55.04999923706055,56.33000183105469,54.810001373291016,55.68999862670898,448693.0,10
2021-02-03,26.940000534057617,27.024999618530277,26.86000061035156,26.87800025939941,143.0,11
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,134.34750366210938,84183100.0,0
2021-02-04,14789.05,14913.7,14714.75,14895.65,884700.0,1
2021-02-04,13.493054232332696,13.635154533800035,13.30034647317784,13.625930786132812,201340000.0,2
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100.0,3
2021-02-04,37475.10546875,38592.17578125,36317.5,36926.06640625,68838074392.0,4
2021-02-04,0.0637490823864936,0.0641436800360679,0.0636539459228515,0.0637352690100669,0.0,5
2021-02-04,1.2041809558868408,1.2043839693069458,1.1967161893844604,1.2042388916015625,0.0,6
2021-02-04,1.3650386333465576,1.3698630332946775,1.3571467399597168,1.364908218383789,0.0,7
2021-02-04,3.566999912261963,3.566999912261963,3.559499979019165,3.565999984741211,382.0,8
2021-02-04,1832.199951171875,1832.199951171875,1782.800048828125,1788.9000244140625,2375.0,9
2021-02-04,55.959999084472656,56.58000183105469,55.29999923706055,56.22999954223633,381404.0,10
2021-02-04,26.674999237060547,26.674999237060547,26.0049991607666,26.222999572753903,114.0,11
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,133.9312744140625,75693800.0,0
2021-02-05,14952.6,15014.65,14864.75,14924.25,935600.0,1
2021-02-05,13.68651004246619,13.698725635356672,13.507762015334324,13.552885055541992,169152000.0,2
2021-02-05,281.6666564941406,288.25665283203125,279.6566772460937,284.07666015625,55699800.0,3
2021-02-05,36931.546875,38225.90625,36658.76171875,38144.30859375,58598066402.0,4
2021-02-05,0.0638463646173477,0.0640204846858978,0.063765749335289,0.0638504326343536,0.0,5
2021-02-05,1.1967447996139526,1.2039779424667358,1.1953572034835815,1.1966731548309326,0.0,6
2021-02-05,1.3672783374786377,1.374003767967224,1.3667550086975098,1.3676148653030396,0.0,7
2021-02-05,3.575500011444092,3.652499914169312,3.575500011444092,3.638999938964844,396.0,8
2021-02-05,1794.300048828125,1813.5,1790.9000244140625,1810.9000244140625,1278.0,9
2021-02-05,56.459999084472656,57.290000915527344,56.43000030517578,56.84999847412109,400833.0,10
2021-02-05,26.43000030517578,27.013999938964844,26.43000030517578,27.013999938964844,58.0,11
2021-02-06,38138.38671875,40846.546875,38138.38671875,39266.01171875,71326033653.0,4
2021-02-07,39250.19140625,39621.8359375,37446.15234375,38903.44140625,65500641143.0,4
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,134.0782012939453,71297200.0,0
2021-02-08,15064.3,15159.9,15041.05,15115.8,671200.0,1
2021-02-08,13.688753373760925,14.43315990300418,13.688753373760925,14.398258209228516,434624000.0,2
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100.0,3
2021-02-08,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687.0,4
2021-02-08,0.0638440549373626,0.0642776787281036,0.0637529119849205,0.0638456419110298,0.0,5
2021-02-08,1.2049354314804075,1.2068549394607544,1.2021398544311523,1.2048773765563965,0.0,6
2021-02-08,1.3739283084869385,1.374986171722412,1.368251085281372,1.373871684074402,0.0,7
2021-02-08,3.6475000381469727,3.678999900817871,3.6459999084472656,3.678999900817871,312.0,8
2021-02-08,1816.300048828125,1836.699951171875,1809.0,1831.9000244140625,254.0,9
2021-02-08,57.060001373291016,58.13999938964844,57.0,57.970001220703125,399724.0,10
2021-02-08,27.280000686645508,27.56999969482422,27.280000686645508,27.56999969482422,6.0,11
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,133.19677734375,76774200.0,0
2021-02-09,15164.15,15257.1,15064.3,15109.3,713300.0,1
2021-02-09,14.300535315470242,14.542355599688753,14.18261701941318,14.22325325012207,287560000.0,2
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100.0,3
2021-02-09,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886.0,4
2021-02-09,0.0639819800853729,0.0645412653684616,0.0638912394642829,0.0639799386262893,0.0,5
2021-02-09,1.2052549123764038,1.211475133895874,1.2050195932388306,1.2053595781326294,0.0,6
2021-02-09,1.374570369720459,1.3798813819885254,1.3743815422058103,1.374570369720459,0.0,7
2021-02-09,3.7079999446868896,3.73550009727478,3.693000078201294,3.733500003814697,303.0,8
2021-02-09,1841.9000244140625,1843.300048828125,1830.699951171875,1835.300048828125,184.0,9
2021-02-09,58.11000061035156,58.619998931884766,57.27000045776367,58.36000061035156,514698.0,10
2021-02-09,27.424999237060547,27.44499969482422,27.290000915527344,27.395999908447266,5.0,11
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,132.58961486816406,73046600.0,0
2021-02-10,15119.05,15168.25,14977.2,15106.5,624800.0,1
2021-02-10,14.422691425140114,14.863202216590144,14.301282965701423,14.72284698486328,485352000.0,2
2021-02-10,281.2133178710937,281.6066589355469,266.67333984375,268.2733459472656,108648300.0,3
2021-02-10,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896.0,4
2021-02-10,0.063972570002079,0.0644365772604942,0.0639023333787918,0.0639795288443565,0.0,5
2021-02-10,1.2116951942443848,1.2143733501434326,1.2110203504562378,1.2119992971420288,0.0,6
2021-02-10,1.3816543817520142,1.386599063873291,1.3804528713226318,1.3817994594573977,0.0,7
2021-02-10,3.766499996185303,3.7899999618530273,3.766499996185303,3.785500049591065,290.0,8
2021-02-10,1842.5999755859373,1851.0999755859373,1837.0,1840.5999755859373,543.0,9
2021-02-10,58.45000076293945,58.90999984741211,58.08000183105469,58.68000030517578,457535.0,10
2021-02-10,27.104999542236328,27.104999542236328,27.073999404907227,27.073999404907227,32.0,11
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,132.3350067138672,64280000.0,0
2021-02-11,15073.25,15188.5,15065.4,15173.3,500100.0,1
2021-02-11,14.938238581871586,15.229419491817763,14.883143361883532,15.207979202270508,450828000.0,2
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400.0,3
2021-02-11,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810.0,4
2021-02-11,0.0639811679720878,0.0644504278898239,0.0638943016529083,0.0639811679720878,0.0,5
2021-02-11,1.2119449377059937,1.2150993347167969,1.2114311456680298,1.2121212482452393,0.0,6
2021-02-11,1.3832405805587769,1.3856172561645508,1.3810819387435913,1.3832597732543943,0.0,7
2021-02-11,3.785000085830689,3.7904999256134033,3.7715001106262207,3.787499904632568,316.0,8
2021-02-11,1840.5,1845.0,1820.9000244140625,1824.9000244140625,602.0,9
2021-02-11,58.400001525878906,58.709999084472656,57.84000015258789,58.2400016784668,380445.0,10
2021-02-11,27.170000076293945,27.170000076293945,26.90999984741211,27.04199981689453,3.0,11
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,132.57003784179688,60145100.0,0
2021-02-12,15186.2,15243.5,15081.0,15163.3,571800.0,1
2021-02-12,15.007795360880673,15.24836885971314,14.73356597486961,14.919294357299805,374756000.0,2
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900.0,3
2021-02-12,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196.0,4
2021-02-12,0.0641111955046653,0.0641848519444465,0.0640424415469169,0.0641144812107086,0.0,5
2021-02-12,1.213003396987915,1.213592290878296,1.2083992958068848,1.2131506204605105,0.0,6
2021-02-12,1.3811010122299194,1.3856749534606934,1.377695083618164,1.381024718284607,0.0,7
2021-02-12,3.78600001335144,3.815500020980835,3.7685000896453857,3.802000045776367,512.0,8
2021-02-12,1825.0,1827.5,1809.199951171875,1821.5999755859373,259.0,9
2021-02-12,57.93999862670898,59.81999969482422,57.40999984741211,59.470001220703125,480822.0,10
2021-02-12,27.322999954223636,27.322999954223636,27.322999954223636,27.322999954223636,0.0,11
2021-02-13,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155.0,4
2021-02-14,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228.0,4
2021-02-15,15270.3,15340.15,15243.4,15314.7,456000.0,1
2021-02-15,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166.0,4
2021-02-15,0.064274787902832,0.0644783452153205,0.0640350505709648,0.064274787902832,0.0,5
2021-02-15,1.212106466293335,1.214699387550354,1.2117393016815186,1.2122093439102173,0.0,6
2021-02-15,1.3871549367904663,1.3919705152511597,1.3866894245147705,1.3871549367904663,0.0,7
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,130.43511962890625,80576300.0,0
2021-02-16,15371.45,15431.75,15242.2,15313.45,648500.0,1
2021-02-16,15.022005252212074,15.329391251477391,14.908075461379754,15.287259101867676,321960000.0,2
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.4066772460937,59406900.0,3
2021-02-16,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886.0,4
2021-02-16,0.0641490295529365,0.0643604174256324,0.0639897957444191,0.064144916832447,0.0,5
2021-02-16,1.2132388353347778,1.2171002626419067,1.2095847129821775,1.2132196426391602,0.0,6
2021-02-16,1.3913624286651611,1.395147681236267,1.3870587348937988,1.3914785385131836,0.0,7
2021-02-16,3.8424999713897705,3.848000049591065,3.8424999713897705,3.848000049591065,367.0,8
2021-02-16,1820.9000244140625,1823.4000244140625,1787.300048828125,1797.199951171875,1141.0,9
2021-02-16,59.97999954223633,60.95000076293945,59.33000183105469,60.04999923706055,602332.0,10
2021-02-16,27.51000022888184,27.51000022888184,27.059999465942383,27.319000244140625,64.0,11
2021-02-17,131.25,132.22000122070312,129.47000122070312,128.13375854492188,97918500.0,0
2021-02-17,15279.9,15314.3,15170.75,15208.9,504800.0,1
2021-02-17,15.128454926659812,15.180808421709868,14.7385516279721,14.864198684692385,274756000.0,2
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,266.04998779296875,77989500.0,3
2021-02-17,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404.0,4
2021-02-17,0.0641025602817535,0.0642673522233963,0.0638638660311698,0.0641231164336204,0.0,5
2021-02-17,1.2088537216186523,1.2098335027694702,1.202558994293213,1.2092483043670654,0.0,6
2021-02-17,1.3886381387710571,1.390259861946106,1.383145093917847,1.388811707496643,0.0,7
2021-02-17,3.830499887466431,3.8359999656677246,3.830499887466431,3.8359999656677246,493.0,8
